id,handle,text,time,retweet_count,favorite_count,engagement,cleaned_text,cleaned_text_no_stopwords,themes,is_repeated,sentiment,sentiment_score
7.23e+17,realDonaldTrump,"""@kdk144: @realDonaldTrump Everybody is ""In A New York State of Mind"" now!""",2016-04-19T23:50:09,2483,8732,11215,kdk realdonaldtrump everybody is in a new york state of mind now,kdk mind,Other,No,Positive,0.13636363636363635
7.23e+17,HillaryClinton,"Just a few hours left to vote in the NY primary. Confirm your polling place, then head over: https://t.co/iwiO5B9eal https://t.co/RcH0H3ecRN",2016-04-19T23:10:12,652,1468,2120,just a few hours left to vote in the ny primary confirm your polling place then head over,hours ny primary confirm polling head,Other,No,Positive,0.06666666666666667
7.23e+17,HillaryClinton,¿Cómo funciona el sistema de delegados? Nuestro experto en delegados nos explica en esta entrevista. https://t.co/ylM6d6mDoy,2016-04-19T22:13:54,288,588,876,cmo funciona el sistema de delegados nuestro experto en delegados nos explica en esta entrevista,cmo funciona sistema delegados nuestro experto delegados nos explica esta entrevista,Other,No,Neutral,0.0
7.23e+17,realDonaldTrump,"Polls close in 3 hours! Everyone get out and VOTE!
#Trump2016 #MakeAmericaGreatAgain
https://t.co/EuFxefFu0D",2016-04-19T22:00:15,3458,9440,12898,"polls close in  hours everyone get out and vote
trump makeamericagreatagain",polls close hours,Other,No,Neutral,0.0
7.23e+17,realDonaldTrump,"A message from Donald J. Trump to NEW YORK!
  https://t.co/FMosFLn8yq",2016-04-19T21:40:25,3295,8456,11751,a message from donald j trump to new york,message,Other,No,Positive,0.13636363636363635
7.23e+17,HillaryClinton,Just a few hours until polls close in New York. Get the latest from #PrimaryDay on our live blog → https://t.co/F1KFQkAA2Z,2016-04-19T21:19:33,513,1128,1641,just a few hours until polls close in new york get the latest from primaryday on our live blog,hours polls close primaryday blog,Other,No,Positive,0.1431818181818182
7.23e+17,realDonaldTrump,"Discussing #NewYorkValues
in Buffalo last night- on the eve of the #NYPrimary.
LETS GO NY! #VoteTrump 
https://t.co/6x8Dag7REA",2016-04-19T20:53:40,2173,6900,9073,"discussing newyorkvalues
in buffalo last night on the eve of the nyprimary
lets go ny votetrump",discussing newyorkvalues buffalo eve nyprimary ny,Other,No,Neutral,0.0
7.23e+17,realDonaldTrump,"1988 with Oprah- discussing why I would never rule out a run for #POTUS.
#Trump2016 #VoteTrumpNY #PrimaryDay https://t.co/9rup33Rl29",2016-04-19T19:46:32,6535,14687,21222,"with oprah discussing why i would never rule out a run for potus
trump votetrumpny primaryday",oprah discussing rule votetrumpny primaryday,Other,No,Neutral,0.0
7.23e+17,HillaryClinton,"If we have each other's backs and treat each other with kindness and respect, there's nothing we can't do.
https://t.co/ZUYkzKMLyo",2016-04-19T19:34:31,1453,3219,4672,if we have each others backs and treat each other with kindness and respect theres nothing we cant do,treat kindness respect theres,Other,No,Negative,-0.125
7.23e+17,realDonaldTrump,"Who did the House Task Force on
Urgent Fiscal Issues call- when America needed HELP? 
https://t.co/Q1NErOtW9V",2016-04-19T19:04:15,5078,10847,15925,"who did the house task force on
urgent fiscal issues call when america needed help",house task force urgent fiscal issues call,Other,No,Neutral,0.0
7.22e+17,realDonaldTrump,"#MakeAmericaGreatAgain
#Trump2016 https://t.co/awow5pyn7n",2016-04-19T18:18:52,6682,13001,19683,"makeamericagreatagain
trump",,Other,No,Neutral,0.0
7.22e+17,HillaryClinton,"Our country can't reach its potential unless we all do.
https://t.co/U9OhBS1wss",2016-04-19T17:56:05,1229,2520,3749,our country cant reach its potential unless we all do,reach potential unless,Other,No,Neutral,0.0
7.22e+17,realDonaldTrump,"LETS GO AMERICA! Time to take back
our country, and #MakeAmericaGreatAgain
Watch video &amp; go
#VoteTrump! https://t.co/lsKdqGFyvQ",2016-04-19T17:53:08,5777,12596,18373,"lets go america time to take back
our country and makeamericagreatagain
watch video amp go
votetrump",video,Other,No,Neutral,0.0
7.22e+17,realDonaldTrump,"#ICYMI: #Trump2016 closing speech in
Buffalo, New York!
#VoteTrumpNY https://t.co/tS6mWn2oth",2016-04-19T17:04:54,2886,8066,10952,"icymi trump closing speech in
buffalo new york
votetrumpny",icymi closing buffalo votetrumpny,Other,No,Positive,0.13636363636363635
7.22e+17,HillaryClinton,It's #PrimaryDay in New York. Get all you need to know on our live blog: https://t.co/LB1MIvu39F https://t.co/pXFWgcZPDt,2016-04-19T17:03:27,632,1492,2124,its primaryday in new york get all you need to know on our live blog,primaryday blog,Other,No,Positive,0.13636363636363635
7.22e+17,HillaryClinton,"Go vote, New York. It'll only take you one try. https://t.co/gRqmpE5EVh #PrimaryDay https://t.co/H7bPYy5Yuu",2016-04-19T16:19:10,1987,4323,6310,go vote new york itll only take you one try  primaryday,itll try primaryday,Other,No,Positive,0.06818181818181818
7.22e+17,realDonaldTrump,"Join me in Indianapolis, Indiana tomorrow at 3pm! #Trump2016
#MakeAmericaGreatAgain
Tickets: https://t.co/36c7PLAqyq https://t.co/JBNYtk3FyE",2016-04-19T16:01:54,2893,7116,10009,"join me in indianapolis indiana tomorrow at pm trump
makeamericagreatagain
tickets",indianapolis indiana tickets,Other,No,Neutral,0.0
7.22e+17,HillaryClinton,First stop on New York primary day. #iVoted #PrimaryDay https://t.co/K6dKcM7nwB,2016-04-19T15:17:19,1581,4350,5931,first stop on new york primary day ivoted primaryday,primary ivoted primaryday,Other,No,Positive,0.26212121212121214
7.22e+17,realDonaldTrump,Thank you Eric! https://t.co/pu1vDiQlrV,2016-04-19T15:17:06,2042,6977,9019,thank you eric,eric,Other,No,Neutral,0.0
7.22e+17,HillaryClinton,"We asked New Yorkers what they really think of Donald Trump.

They didn’t hold back. https://t.co/jqhLAPqyRf https://t.co/lP0Tc9OiNs",2016-04-19T14:05:35,899,1994,2893,"we asked new yorkers what they really think of donald trump

they didnt hold back",yorkers didnt hold,Other,No,Positive,0.11212121212121212
7.22e+17,HillaryClinton,New Yorkers head to the polls today. RT this if you’re voting for Hillary. https://t.co/frhgx4Yu2s,2016-04-19T12:57:10,2402,4422,6824,new yorkers head to the polls today rt this if youre voting for hillary,yorkers head polls rt voting,Other,No,Positive,0.13636363636363635
7.22e+17,realDonaldTrump,A big day for New York and for our COUNTRY! MAKE AMERICA GREAT AGAIN!,2016-04-19T12:13:34,6485,17166,23651,a big day for new york and for our country make america great again,,Other,No,Positive,0.31212121212121213
7.22e+17,HillaryClinton,¡Alza tu voz! Encuentre dónde votar en Nueva York aquí → https://t.co/XFC2bmOTde #EstoyConElla https://t.co/BWBoK3Ex6S,2016-04-19T11:58:33,387,633,1020,alza tu voz encuentre dnde votar en nueva york aqu   estoyconella,alza tu voz encuentre dnde votar nueva aqu estoyconella,Other,No,Neutral,0.0
7.22e+17,realDonaldTrump,I am on @foxandfriends at 7:00 A.M. ENJOY!,2016-04-19T11:01:10,1458,6877,8335,i am on foxandfriends at  am enjoy,foxandfriends,Other,No,Positive,0.4
7.22e+17,HillaryClinton,"Go vote today, New York—Hillary needs you. Text WHERE to 47246 to find your polling place.",2016-04-19T10:01:38,1452,2574,4026,go vote today new yorkhillary needs you text where to  to find your polling place,yorkhillary text polling,Other,No,Positive,0.13636363636363635
7.22e+17,realDonaldTrump,"Thank you Buffalo! #NYPrimary 
https://t.co/Z9QphVlZft https://t.co/4ujDuOvLPj",2016-04-19T03:32:02,3611,10721,14332,thank you buffalo nyprimary,buffalo nyprimary,Other,No,Neutral,0.0
7.22e+17,realDonaldTrump,"#MakeAmericaGreatAgain #NYPrimary
https://t.co/awow5pyn7n",2016-04-19T03:25:06,8620,17173,25793,makeamericagreatagain nyprimary,nyprimary,Other,No,Neutral,0.0
7.22e+17,HillaryClinton,Every Republican presidential candidate would reverse @POTUS’s executive actions on immigration. https://t.co/UejylRk2Qb #FightForFamilies,2016-04-19T02:39:58,736,1269,2005,every republican presidential candidate would reverse potuss executive actions on immigration  fightforfamilies,reverse potuss executive actions immigration fightforfamilies,Families,Yes,Neutral,0.0
7.22e+17,HillaryClinton,Every Republican presidential candidate would reverse @POTUS’s executive actions on immigration. https://t.co/UejylRk2Qb #FightForFamilies,2016-04-19T02:39:58,736,1269,2005,every republican presidential candidate would reverse potuss executive actions on immigration  fightforfamilies,reverse potuss executive actions immigration fightforfamilies,Foreign Policy,Yes,Neutral,0.0
7.22e+17,HillaryClinton,"We don't all look the same, or sound the same, or worship the same—and that's one of America's biggest strengths.
https://t.co/m4CJ0NgBhq",2016-04-19T01:39:43,2665,5940,8605,we dont all look the same or sound the same or worship the sameand thats one of americas biggest strengths,sound worship sameand americas biggest strengths,Other,No,Positive,0.13333333333333333
7.22e+17,HillaryClinton,"Stopped by an old @HillaryClinton favorite, @MikeyLikesItNY in the #EastVillage. Read this: https://t.co/O6NTi77fia https://t.co/dAc480btuL",2016-04-19T00:57:57,552,1226,1778,stopped by an old hillaryclinton favorite mikeylikesitny in the eastvillage read this,stopped favorite mikeylikesitny eastvillage read,Other,No,Positive,0.3
7.22e+17,HillaryClinton,"Push forward into the unknown, @StephenAtHome. Watch Hillary on @colbertlateshow at 11:30pm ET. #LSSC
https://t.co/SokqHNxkKP",2016-04-19T00:09:51,1123,2824,3947,push forward into the unknown stephenathome watch hillary on colbertlateshow at pm et lssc,push forward unknown stephenathome colbertlateshow et lssc,Other,No,Negative,-0.1
7.22e+17,HillaryClinton,7th stop of the day: HRC continues call for an end to the tipped wage at Colors restaurant in Noho https://t.co/PAQnW5G9tO,2016-04-18T23:13:35,357,756,1113,th stop of the day hrc continues call for an end to the tipped wage at colors restaurant in noho,hrc continues call tipped wage colors restaurant noho,Economy,No,Neutral,0.0
7.22e+17,HillaryClinton,".@NYTimes on Hillary: ""One of the most broadly and deeply qualified presidential candidates in modern history."" https://t.co/UMtPYHminz",2016-04-18T22:44:14,2004,3531,5535,nytimes on hillary one of the most broadly and deeply qualified presidential candidates in modern history,nytimes broadly deeply qualified candidates modern,Other,No,Positive,0.190625
7.22e+17,HillaryClinton,“Hora de encaminar la ciudadanía plena e igualitaria y arreglar por fin nuestro quebrado sistema migratorio #FightForFamilies” dice Hillary,2016-04-18T22:05:58,169,307,476,hora de encaminar la ciudadana plena e igualitaria y arreglar por fin nuestro quebrado sistema migratorio fightforfamilies dice hillary,hora encaminar ciudadana plena igualitaria arreglar por fin nuestro quebrado sistema migratorio fightforfamilies dice,Families,No,Neutral,0.0
7.22e+17,realDonaldTrump,Lyin’ Ted Cruz even voted against Superstorm Sandy aid and September 11th help. So many New Yorkers devastated. Cruz hates New York!,2016-04-18T21:54:52,6772,17126,23898,lyin ted cruz even voted against superstorm sandy aid and september th help so many new yorkers devastated cruz hates new york,lyin voted superstorm sandy aid september yorkers devastated hates,Other,No,Positive,0.25757575757575757
7.22e+17,HillaryClinton,"""She promised me to block the Constitutional amendment against gay marriage. And she did."" https://t.co/VITevzhBTk https://t.co/eq4lO7eNGz",2016-04-18T21:19:51,1138,2579,3717,she promised me to block the constitutional amendment against gay marriage and she did,promised block constitutional amendment gay marriage,Other,No,Positive,0.4166666666666667
7.22e+17,HillaryClinton,It's time to create a path to full and equal citizenship and finally fix our broken immigration system. #FightForFamilies -H,2016-04-18T20:08:32,717,1423,2140,its time to create a path to full and equal citizenship and finally fix our broken immigration system fightforfamilies h,create path equal citizenship finally fix broken immigration system fightforfamilies,Families,Yes,Neutral,-0.012500000000000011
7.22e+17,HillaryClinton,It's time to create a path to full and equal citizenship and finally fix our broken immigration system. #FightForFamilies -H,2016-04-18T20:08:32,717,1423,2140,its time to create a path to full and equal citizenship and finally fix our broken immigration system fightforfamilies h,create path equal citizenship finally fix broken immigration system fightforfamilies,Foreign Policy,Yes,Neutral,-0.012500000000000011
7.22e+17,HillaryClinton,We need comprehensive immigration reform now. I'll propose legislation within my first 100 days as president. -H,2016-04-18T20:05:34,724,1558,2282,we need comprehensive immigration reform now ill propose legislation within my first  days as president h,comprehensive immigration reform ill propose legislation days,Foreign Policy,No,Negative,-0.125
7.22e+17,HillaryClinton,I will protect President Obama's executive actions to keep these families together and go even further to bring more families relief. -H,2016-04-18T20:03:10,670,1226,1896,i will protect president obamas executive actions to keep these families together and go even further to bring more families relief h,protect obamas executive actions families bring families relief,Families,No,Positive,0.25
7.22e+17,HillaryClinton,"Millions of families who call America home live in fear of being torn apart by deportation. Today, SCOTUS begins deciding their fate. -H",2016-04-18T20:00:59,978,2447,3425,millions of families who call america home live in fear of being torn apart by deportation today scotus begins deciding their fate h,families call home torn apart deportation scotus begins deciding fate,Families,No,Positive,0.13636363636363635
